[21-Jul-2017 01:07:50 UTC] PHP Notice:  Undefined index: is_valid_key in /home/marcgrat/staging/2/wp-content/plugins/gravityforms-stripe-more/plugin-upgrade.php on line 170
[21-Jul-2017 01:07:50 UTC] PHP Notice:  Undefined index: version in /home/marcgrat/staging/2/wp-content/plugins/gravityforms-stripe-more/plugin-upgrade.php on line 171
[21-Jul-2017 01:07:50 UTC] PHP Notice:  Undefined index: package in /home/marcgrat/staging/2/wp-content/plugins/gravityforms-stripe-more/plugin-upgrade.php on line 172
[21-Jul-2017 01:07:50 UTC] PHP Notice:  Undefined index: version_details in /home/marcgrat/staging/2/wp-content/plugins/gravityforms-stripe-more/plugin-upgrade.php on line 173
[21-Jul-2017 01:12:13 UTC] PHP Strict Standards:  call_user_func_array() expects parameter 1 to be a valid callback, non-static method GFReadyClassesAddon::render_editor_js() should not be called statically in /home/marcgrat/staging/2/wp-includes/class-wp-hook.php on line 298
[21-Jul-2017 01:12:13 UTC] PHP Strict Standards:  Non-static method GFAddonCommon::get_base_url() should not be called statically in /home/marcgrat/staging/2/wp-content/plugins/gravity-forms-css-ready-selector/gf-readyclasses-addon.php on line 59
[21-Jul-2017 01:15:36 UTC] PHP Strict Standards:  call_user_func_array() expects parameter 1 to be a valid callback, non-static method GFReadyClassesAddon::render_editor_js() should not be called statically in /home/marcgrat/staging/2/wp-includes/class-wp-hook.php on line 298
[21-Jul-2017 01:15:36 UTC] PHP Strict Standards:  Non-static method GFAddonCommon::get_base_url() should not be called statically in /home/marcgrat/staging/2/wp-content/plugins/gravity-forms-css-ready-selector/gf-readyclasses-addon.php on line 59
[21-Jul-2017 01:28:03 UTC] PHP Notice:  Trying to get property of non-object in /home/marcgrat/staging/2/wp-content/plugins/gravityforms/common.php on line 3032
[21-Jul-2017 01:28:03 UTC] PHP Notice:  Trying to get property of non-object in /home/marcgrat/staging/2/wp-content/plugins/gravityforms/common.php on line 3032
[21-Jul-2017 01:28:03 UTC] PHP Notice:  Trying to get property of non-object in /home/marcgrat/staging/2/wp-content/plugins/gravityforms/common.php on line 3032
[21-Jul-2017 01:28:03 UTC] PHP Notice:  Trying to get property of non-object in /home/marcgrat/staging/2/wp-content/plugins/gravityforms/common.php on line 3032
[21-Jul-2017 01:28:03 UTC] PHP Notice:  Trying to get property of non-object in /home/marcgrat/staging/2/wp-content/plugins/gravityforms/common.php on line 3032
[01-Aug-2017 19:21:26 UTC] PHP Notice:  Trying to get property of non-object in /home/marcgrat/staging/2/wp-content/plugins/gravityview/includes/class-gv-license-handler.php on line 209
[01-Aug-2017 19:21:30 UTC] WP_Community_Events::maybe_log_events_response: Valid response received. Details: {"api_url":"https:\/\/api.wordpress.org\/events\/1.0\/","request_args":{"body":{"number":5,"ip":"99.120.218.0","locale":"en_US","timezone":"America\/Chicago"}},"response_code":200,"response_body":{"location":{"ip":"99.120.218.0"},"events":"5 events trimmed."}}
[01-Aug-2017 19:53:36 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 19:53:36 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 20:37:14 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[01-Aug-2017 22:40:58 UTC] PHP Notice:  Undefined index: slide-title in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 313
[01-Aug-2017 22:40:58 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 313
[01-Aug-2017 22:40:58 UTC] PHP Notice:  Undefined index: slide-title in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 313
[01-Aug-2017 22:40:58 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 313
[01-Aug-2017 22:40:58 UTC] PHP Notice:  Undefined index: slide-title in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 313
[01-Aug-2017 22:40:58 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 313
[01-Aug-2017 22:40:58 UTC] PHP Notice:  Undefined index: slide-title in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 313
[01-Aug-2017 22:40:58 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 313
[02-Aug-2017 04:32:47 UTC] PHP Notice:  Undefined index: slide-title in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 313
[02-Aug-2017 04:32:47 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 313
[02-Aug-2017 04:32:47 UTC] PHP Notice:  Undefined index: slide-title in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 313
[02-Aug-2017 04:32:47 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 313
[02-Aug-2017 04:32:48 UTC] PHP Notice:  Undefined index: slide-title in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 313
[02-Aug-2017 04:32:48 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 313
[02-Aug-2017 04:32:48 UTC] PHP Notice:  Undefined index: slide-title in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 313
[02-Aug-2017 04:32:48 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 313
[02-Aug-2017 04:42:20 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[02-Aug-2017 04:42:20 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[02-Aug-2017 04:42:20 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[02-Aug-2017 04:42:20 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[02-Aug-2017 04:42:20 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[02-Aug-2017 04:42:20 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[02-Aug-2017 04:42:20 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[02-Aug-2017 04:42:20 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[02-Aug-2017 04:42:20 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[02-Aug-2017 04:42:20 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[02-Aug-2017 04:42:20 UTC] PHP Notice:  Undefined index: slide-data in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[02-Aug-2017 04:42:20 UTC] PHP Warning:  Invalid argument supplied for foreach() in /home/marcgrat/staging/2/wp-content/plugins/presenter/presenter.php on line 325
[04-Aug-2017 15:23:54 UTC] WP_Community_Events::maybe_log_events_response: Valid response received. Details: {"api_url":"https:\/\/api.wordpress.org\/events\/1.0\/","request_args":{"body":{"number":5,"ip":"99.120.218.0","locale":"en_US","timezone":"America\/Chicago"}},"response_code":200,"response_body":{"location":{"ip":"99.120.218.0"},"events":"5 events trimmed."}}
[04-Aug-2017 16:02:42 UTC] WP_Community_Events::maybe_log_events_response: Valid response received. Details: {"api_url":"https:\/\/api.wordpress.org\/events\/1.0\/","request_args":{"body":{"number":5,"ip":"99.120.218.0","locale":"en_US","timezone":"America\/Chicago"}},"response_code":200,"response_body":{"location":{"ip":"99.120.218.0"},"events":"5 events trimmed."}}
[11-Aug-2017 15:55:04 UTC] PHP Strict Standards:  call_user_func_array() expects parameter 1 to be a valid callback, non-static method GFReadyClassesAddon::render_editor_js() should not be called statically in /home/marcgrat/staging/2/wp-includes/class-wp-hook.php on line 298
[11-Aug-2017 15:55:04 UTC] PHP Strict Standards:  Non-static method GFAddonCommon::get_base_url() should not be called statically in /home/marcgrat/staging/2/wp-content/plugins/gravity-forms-css-ready-selector/gf-readyclasses-addon.php on line 59
